0,1,2,3,4,5,6,7,8
2021-04-09 23:21:01,Shamayim2,198095537,"Andalusië, Spanje",1380662059940085762,0,0,"[{'text': 'AstraZeneca', 'indices': [73, 85]}, {'text': 'Data', 'indices': [135, 140]}]",Así son los cálculos de riesgo y beneficio con la vacuna 💉 anti-Covid de #AstraZeneca   https://t.co/oWrkK2dHs8 @kikollan via @el_pais #Data
2021-04-09 23:20:23,perdidueblog,825358046540996609,"Madrid, España",1380661901978374147,465,111,[],"Varios familiares míos han rechazado la vacuna de AstraZeneca.
Nada que reprocharles, respeto su decisión.
Eso sí,… https://t.co/0WsEgC0esS"
2021-04-09 23:19:57,DCinosargo,1296751962147389442,"Madrid, Spain",1380661792133816324,0,0,[],"""exigen entre otras condiciones que las madres «sustitutas» estén dispuestas a permanecer sin vacunar contra el cor… https://t.co/japVe73Idu"
2021-04-09 23:19:03,drmpolitics,740165243280740353,"Madrid, Comunidad de Madrid",1380661567440744450,1,0,[],@PedroRoblesF @1diadefuria @ddeschouw Mira que hablamos de la imposibilidad legal de que Ayuso pueda adquirir y dis… https://t.co/AbYsRgK6by
2021-04-09 23:18:24,jear2574,1221987374,Madrid,1380661401946103811,0,0,[],"El plan es que no tenga éxito el plan de vacunación Moreno y sus ministros están matando gente.
https://t.co/OY6JHRRY1p"
2021-04-09 23:17:43,flowerpower1981,284697708,"Asturias, España",1380661230466166788,1,0,[],"@BeatrizValenzu2 @microBIOblog @xataka Siento escribir tantos tweets, pero es que no me cabe todo en uno. De nada,… https://t.co/fPrHnUTu3q"
2021-04-09 23:17:30,LarryWalters_,1194378023186894849,"Cartagena, España",1380661177475289092,6,0,[],"Si le hicisteis caso para comprar un yogur que servía para hacer de cuerpo, ¿cómo no hacerle caso cuando dice que o… https://t.co/OyALCkAkGu"
2021-04-09 23:16:24,miigurz,753209250760065024,"Córdoba, ANDALUCÍA.",1380660898080100363,10,0,[],Me pueden meter la vacuna por el coño ya por dios que no aguanto más el plano de realidad del Cádiz19 de vd q se ac… https://t.co/KBR0MSSkSi
2021-04-09 23:15:34,emilio428665565,1076078613118808064,"Córdoba, España. ",1380660690118148101,2,0,[],"@Mebajodelmundo2 @JaviPerezCampos Yo tampoco 🤦‍♂Tú por suerte ya estás vacunada, yo igual para el 2022 me vacunan,… https://t.co/0dMbPKZQey"
2021-04-09 23:15:24,chicovalen1,359490826,Villanueva de la serena,1380660649647337474,1,0,[],"“Que la gente deje de andar con dimes y diretes”. Paralizar la vacunación, cambiar las edades de quienes se vacunan… https://t.co/f2VVdTsXa7"
2021-04-09 23:13:19,NogalesGonzalo,950411346,Clown college,1380660123081773057,21,2,[],"""La vacuna no se si es segura, no la han testeado lo suficiente""
Al contrario que los 2 gramos de tu camello testad… https://t.co/CuZVuY4kTh"
2021-04-09 23:13:07,christiangt80,463273394,Madrid,1380660074738225152,1,0,[],@HenryJSerrano Dile a una persona sana que lleva más de un año sin pillar el coronavirus que se meta una vacuna que… https://t.co/tPnj9brMvq
2021-04-09 23:13:01,paulasrx_,495068392,"Córdoba, España",1380660049769590799,0,0,[],Mi tío se vacuna mañana de esa y escuchar esto es un respiro https://t.co/6eaZ2JiSnt
2021-04-09 23:12:37,richi08223,2883889234,"Granada, España",1380659947575377927,11,4,[],"La única manera de luchar contra este virus, es luchar primero contra el cáncer de este país, los políticos, de tod… https://t.co/Gjjg3JbCNb"
2021-04-09 23:12:36,richi08223,2883889234,"Granada, España",1380659944228323329,8,1,[],"Entonces ¿Porque toda esta propaganda a favor de las vacunas?
¿Que se está persiguiendo?
¿Porque está caza de bruja… https://t.co/gTYKOfPIbe"
2021-04-09 23:12:36,richi08223,2883889234,"Granada, España",1380659942538018818,8,1,[],"El mal uso de una vacuna, puede provocar más daños que beneficios, los virus mutan, por presión selectiva, pueden v… https://t.co/GxcyVUa0yl"
2021-04-09 23:12:34,richi08223,2883889234,"Granada, España",1380659934203932674,19,8,"[{'text': 'LaReunionSecreta', 'indices': [0, 17]}, {'text': 'MilenioLive', 'indices': [18, 30]}]","#LaReunionSecreta
#MilenioLive
Quiero hacer una reflexión, que algunos criticarán y a otros en cambio se que les gu… https://t.co/2RvOAsQUzu"
2021-04-09 23:11:44,Santiago61071,2890493631,Navas de Tolosa,1380659723247222784,0,0,[],"@ldpsincomplejos Eres tú el ciego no ves que somos los rantocitos de laboratorio , unas vacunas hechas en menos de… https://t.co/4sILfcFUoh"
2021-04-09 23:11:16,UgarteJaime,408540555,Madrid,1380659605890600960,1,0,[],@frycob @MBerdonce @EmilMarquiegui @Gol Van a un ritmo de vacunación envidiable...
2021-04-09 23:11:04,flowerpower1981,284697708,"Asturias, España",1380659555718328324,2,0,[],@BeatrizValenzu2 @Zrzmora @microBIOblog @xataka Han metido mucho miedo solo por el interés económico. Todas entraña… https://t.co/7eMShXkGFa
2021-04-09 23:10:25,navarra_com,2941520332,Pamplona,1380659392668913666,0,0,[],Bruselas abre la mano con Alemania y Sputnik para salvar la estrategia común de vacunación https://t.co/Lc01PKy6tm
2021-04-09 23:09:08,JUANRIESGO,288833309,Madrid / Asturias,1380659071750135812,1,0,[],Interesante hilo. Luces y sombras comunitarias en la gestión de la campaña de vacunacion masiva. La evolución de la… https://t.co/itlMzQB0O9
2021-04-09 23:08:45,holls74,125084428,madrid,1380658973104336898,18,12,"[{'text': 'josecoronado', 'indices': [67, 80]}]","El Gobierno debería de dar ejemplo con la vacuna de AZC, estoy con #josecoronado entre susto y muerte, prefiero el… https://t.co/akMTW0y66J"
2021-04-09 23:08:15,JaviHG_,443059483,"Ponferrada, España",1380658846583128064,0,0,[],"Yo pregunto...
Lo de investigar las trombosis una vez se ha realizado la vacuna y se está poniendo masivamente (hab… https://t.co/SCuTjqsS9a"
2021-04-09 23:07:44,Adrihercos,1247995769732415488,"Murcia, España",1380658717415342080,0,0,[],@migranodearena1 Con desabastecimiento me refiero a algo que no sea sustituible con otra vacuna obviamente.
2021-04-09 23:07:30,sylviallys,2953004357,"Madrid, Comunidad de Madrid",1380658657571004428,0,0,[],Cómo llegar al Hospital Isabel Zendal de Madrid para recibir la vacunación una vez citados https://t.co/ufQtIi556F… https://t.co/AcPtnHocpl
2021-04-09 23:07:07,Silvisauriojdr,1342383462,"Bizkaia, País Vasco",1380658561978490881,5,0,[],"NO OS VACUNEIS 

Ayer recibí mi primera dosis de la vacuna de Moderna. Al principio tenía los mismos síntomas que c… https://t.co/huYaTFT6Op"
2021-04-09 23:06:28,racsol123,178696681,"Alcalá de Henares, España",1380658400237920256,0,0,[],"@angelsvars Pase los años de instituto y universidad con kebabs , Monster y Jack Daniels , la vacuna me la suda"
2021-04-09 23:04:52,romulense,2591872936,"Madrid, Comunidad de Madrid",1380657996074782722,1,0,[],"Las enfermeras, contra el plan de vacunación de Ayuso: menos Zendal y más en centros de atención primaria… https://t.co/0hvn2kdMQJ"
2021-04-09 23:03:33,jatirado,159072956,Madrid,1380657665873862660,3,2,"[{'text': 'Rusia', 'indices': [0, 6]}, {'text': 'Coronavirus', 'indices': [7, 19]}]",#Rusia #Coronavirus Moscú vende la Sputnik al mundo mientras importa su propia vacuna https://t.co/g3KBYexJtI https://t.co/kE8eh9M4mE
2021-04-09 23:03:30,DieferSFC,336301741,Sevilla,1380657653471318016,0,0,[],"No, el miedo lo alimentáis vosotros panda de manipuladores. La vacunación demasiado bien va teniendo en cuentas las… https://t.co/LPhploUQyP"
2021-04-09 23:02:13,amaanda_23_,944728737702178816,Madrid,1380657330811981825,0,0,[],@LytosOfficial Yo la verdad esque no me lo creo porque de toda la gente que se la a puesto a mí alrededor a ninguna… https://t.co/wYYo2Qqrfe
2021-04-09 23:01:05,farm_vizcaino,392804508,Valverde del Camino (Huelva),1380657044550737922,0,0,[],"@Jano_bf Con 18 millones de dosis de AZ y de Pfizer puestas en UK, un trombo más para Pfizer que para AZ. Ya van po… https://t.co/0Vw9t10XnH"
2021-04-09 22:59:01,carlosbarrero9,771871381,segovia,1380656523236507652,136,17,[],Me parece surrealista que la gente tenga más miedo a la vacuna que al propio covid
2021-04-09 22:58:43,OpagacJulio,735833056871862272,"Madrid, España",1380656448158507009,0,0,[],Los marinos piden un plan de vacunación para evitar quedarse varados por la COVID-19 https://t.co/OjZDQbfDJV a través de @rtve
2021-04-09 22:57:25,frantxuuu,485996392,Pamplona,1380656119945818114,2,0,[],@sara_arm A mi me ponen la vacuna el jueves que viene en hemodiálisis!!! 👏🏼👏🏼👏🏼
2021-04-09 22:56:56,pomme22874,857165065379860480,"Madrid, Comunidad de Madrid",1380656002102624256,14,2,[],@LRsecreta Totalmente Vergonzoso por parte de los que lo sabotearon por unos intereses nada democráticos. Hace sema… https://t.co/EaNFJ6Dh3o
2021-04-09 22:56:15,strikeapose_boy,724004138380615681,"Madrid, Comunidad de Madrid",1380655827057569794,0,0,[],"Lo escuché y es MUY informativo y clarificador, sobre la vacuna de Astrazéneca, la referencia al % de inmunidad y s… https://t.co/7qVzM2UJ4o"
2021-04-09 22:54:00,VictorT_A,115673117,"Palencia, España",1380655261648576518,6,1,[],El resultado de la vacuna. https://t.co/128FDJPvrE
2021-04-09 22:51:34,mcnporson,1011243235,"Comunidad de Madrid, España",1380654648147726340,0,0,[],@gorka_orive La realidad sobre Sputnik...Rusia tiene una vacuna...para hacer vendetta política...no tiene capacidad… https://t.co/LDaFhA0oOM
2021-04-09 22:49:39,mitzy_yessica,1268342823503437824,"Guadalajara, España",1380654168977895424,0,0,[],"@RMORPA @StratCons @HLGatell Para los piojos están de acuerdo no hay vacuna pero para VARICELA de eso si hay, y los… https://t.co/fbWc5JTiFM"
2021-04-09 22:48:50,Samu_Valverde,346225189,"Sevilla, España.",1380653962710417415,0,0,[],@GloriaSGrande @sanidadgob Creo que todo viene condicionado por el boom mediático. Una cosa es informar y otra es h… https://t.co/lDcAhaQqg0
2021-04-09 22:48:06,thephotoeffect,871771172341518336,Espagne,1380653776491675648,0,0,[],"Un paso de cumplir con los objetivos!

Vamos a dejar de ser unos ilusos y decir las cosas como son. Ni, primera, se… https://t.co/1Zr9c5uzzP"
2021-04-09 22:47:19,ToniLector,3050520280,Castellón (España),1380653580034641923,2,0,[],"¿Qué quiero decir con ésto? Pues que a quien le de una reacción mala la vacuna, seguramente le daría peor en caso d… https://t.co/OwRHyYIorl"
2021-04-09 22:47:17,cesikarsmith,803253854,"Zaragoza, España",1380653570366840836,0,0,[],@katasefue @FFatcap @bbc_santesteve @ritacuesta_ @alexxdeque @_mochiiisan_ @NiKoKolia @gol44nn @Bundesbankio… https://t.co/obAGucaozP
2021-04-09 22:47:12,miguelnombela,141317278,Madrid,1380653550397689868,0,0,"[{'text': 'COVID', 'indices': [109, 115]}, {'text': 'COVID19', 'indices': [116, 124]}, {'text': 'Coronavirus', 'indices': [125, 137]}]",Qué medidas toman los países de la UE con la vacuna de AstraZeneca https://t.co/vKfGLHePGP Vía @LaVanguardia #COVID #COVID19 #Coronavirus
2021-04-09 22:46:53,Rodrigueezzp,920641520985952256,"Murcia, España",1380653469539962880,4,0,[],Han conseguido que les tengan más miedo a la vacuna que al virus 🤡 https://t.co/OEqQNWuthd
2021-04-09 22:46:27,RafaRuiz_13,242404601,"Córdoba, España",1380653364048969729,1,0,[],"@diariocadiz Esa vacuna, aquí, no vale pa na..."
2021-04-09 22:45:42,DXaby,1031419921,Madrid,1380653172419653635,0,0,[],@AntonGomezReino Desde luego lo de la comunidad de Madrid es un kao sanitario y no sólo por lo de la vacunacion sin… https://t.co/q9Cevgl2KO
2021-04-09 22:45:27,BLOGdeJCM,52662241,Madrid / España,1380653110629138433,2,0,[],"@FuegoAlado Si te dura la inmunidad de la vacuna (de 6 a 8 meses con las 2 dosis), tu infectado, y difícilmente te… https://t.co/P3D9HWZp84"
2021-04-09 22:45:27,snot1578,469665570,madrid,1380653109677064193,0,0,[],"@MoffGideon3 @futurorrancio @GatunaGuerrera @PilucaGlezSev @FLMIRONES @GirautaOficial Eres libre y la vacunación no es obligatoria, úsala."
2021-04-09 22:44:48,JoseValds13,1238877480913637376,Madrid ,1380652947516882946,4,1,[],"Supongo que nadie era tan optimista, para pensar que la campaña de vacunación no iba a ser un completo desastre, de… https://t.co/L8YR7wREeQ"
2021-04-09 22:44:10,electrohimbo,396216194,"València, País Valencià",1380652789341294593,10,0,[],Se ponen a decir esto cuando ya han arruinado la reputación de la vacuna. Me descojono.
2021-04-09 22:43:57,idg10ten,275573424,Donostia-San Sebastián,1380652731879333895,0,0,[],Menudo papel tan negativo están jugando los medios de comunicación. Han conseguido que personas de riesgo ante el C… https://t.co/LU5DIGkT98
2021-04-09 22:43:37,fachamuerto,1323720382155755522,vlc,1380652649977151492,7,2,[],"NO OS VACUNEIS 💀

Ayer recibí mi primera dosis de la vacuna de Moderna. Al principio tenía los mismos síntomas que… https://t.co/oCn3xv70i8"
2021-04-09 22:43:22,snot1578,469665570,madrid,1380652585955295237,0,0,[],@MoffGideon3 @futurorrancio @GatunaGuerrera @PilucaGlezSev @FLMIRONES @GirautaOficial Bueno fue el primer país que… https://t.co/Pfgc9f2SUm
2021-04-09 22:42:54,Edu_Nividhia,211569300,Madrid,1380652466799312896,1,0,[],"@OlmoCalvo Discrepo. En este tema no hay diferentes opiniones, hay información, y muchos medios están siendo tremen… https://t.co/MiZcZUkrwn"
2021-04-09 22:42:50,danivaldivia15,454351037,"Dos Hermanas, Sevilla",1380652453260054528,10,4,[],"Tras días de cifras récords en la vacunación, uno de los panfletos del PP decide responder diciendo que la vacunaci… https://t.co/OtbOIRCvU2"
2021-04-09 22:42:37,inmadez,940235364,Salamanca - España ,1380652397412880391,0,0,[],"Información importante acerca de los porcentajes de efectividad de la vacuna.
De la intervención de De Prada, me vo… https://t.co/3gFdtc0EHO"
2021-04-09 22:42:18,cyberquini,210472784,Parla-Madrid,1380652315724677125,2,0,[],"@DazHerrero @GobiernoDeEspan @sanchezcastejon https://t.co/yClyNZSBrH

Ya queda poco ..🤞🏻🤞🏻"
2021-04-09 22:42:00,ToniLector,3050520280,Castellón (España),1380652241196089358,2,0,[],"Sobre la vacuna de AstraZeneca:
Produce trombos en un 0,0...01%. Ok.

Hace meses salió Ortega Smith con un trombo p… https://t.co/1UWdSToqnx"
2021-04-09 22:40:37,vigiadeisbilya,2411378684,Sevilla,1380651894591340545,1,0,[],"@MariaMaryhala El problema en Europa, es que la vacuna AstraZeneca está produciendo casos de trombosis, lo cual est… https://t.co/tkvohPj2cB"
2021-04-09 22:40:08,Adrihercos,1247995769732415488,"Murcia, España",1380651770704183297,1,0,[],"@SrtaBelen12 A lo mejor depende de la gravedad, pero seguramente tengas razón en lo que dices. De todos modos, si n… https://t.co/OPi6aG2Mme"
2021-04-09 22:39:47,juanherrero111,1272804225790226432,"Avilés, España",1380651686063136773,0,0,[],"El efecto nocebo, otra consecuencia de la vacuna del coronavirus por culpa de la histeria colectiva https://t.co/JMAWFecJd5"
2021-04-09 22:39:43,jcuadrados,138485455,In the Multiverse,1380651668237389824,4,1,[],"@PabloDemelo Pues a ver si tenéis suerte y lográis que estos países cambien la estrategía de vacunación de AZ👇👇
Seg… https://t.co/wA6faMe1w2"
2021-04-09 22:39:19,RosselRoxanna,818169856759570434,"Boadilla del Monte, Madrid",1380651565640519684,3,0,[],"@PabloDemelo Creo que la gente está sobresaturada con todo lo que se dice, muchas citas para preguntar si se vacuna… https://t.co/BONBmw9bjy"
2021-04-09 22:38:15,manueljimenezd1,347430844,,1380651298584997891,0,0,[],"Si no saben comprar ni contratar, que apechuguen ellos.A mi no me ponen una vacuna no probada para mi edad, y que encima está matando gente"
2021-04-09 22:38:01,EuropaOlimpia,1375809810,Madrid,1380651238157656065,1,1,[],"@elmundoes Queda claro que mucho mejor que la vacuna para la gripe es usar mascarilla, higiene y tener distancia so… https://t.co/MJebYK3tSf"
2021-04-09 22:37:49,eagraciosa1,841055803436105728,Madrid,1380651190665482246,2,0,[],"Efectivamente, reconoce que la vacunación avanza ""a pesar de las dificultades que está poniendo en marcha en Madrid… https://t.co/kZI70kELFx"
2021-04-09 22:37:29,SensiMiguel,417247372,"Aranjuez, España",1380651106544578568,1,0,[],"@Toniet_V @donni__69 MEDICAMENTO: Sustancia que sirve para curar o prevenir una enfermedad, para reducir sus efecto… https://t.co/2UBFk8v9zr"
2021-04-09 22:37:06,carmenarpon,822525983236517888,"Logroño, La Rioja, España",1380651011019268096,0,0,[],"Y que cuando vuelva de África se responsabilice de su desmadre en la vacunación y el desconcierto causado.

https://t.co/vSkpgr1r2V"
2021-04-09 22:37:05,charo_oses,342858636,Pamplona,1380651005361143810,1,0,[],Alguien por aquí a quien le haya dado efectos secundarios la segunda dosis de la vacuna SIETE días después de ponér… https://t.co/u7xzaxD5N7
2021-04-09 22:36:55,SrtaBelen12,1935446737,"Región de Murcia, España",1380650961291653125,2,0,[],@Adrihercos Yo intento estar informada y te digo que me parece rarísimo. Si fuera de verdad la única que da problem… https://t.co/JpCYTsLpJX
2021-04-09 22:35:24,k1mi_,928211438434480128,Alicante,1380650581719678984,17,3,[],"NO OS VACUNEIS 

Ayer recibí mi primera dosis de la vacuna de Moderna. Al principio tenía los mismos síntomas que c… https://t.co/wNTayWeQqx"
2021-04-09 22:34:59,blancanuz,266157829,"Madrid, España",1380650474651709444,2,0,[],"@jess_pozo Madrid, otra vez, líder de contagios y de ingresos. Y, otra vez, la Sra @IdiazAyuso presumiendo de lo bi… https://t.co/abVGwDZAI1"
2021-04-09 22:33:30,NaBGon,152289725,Madrid,1380650104428892164,46,13,[],"“El rechazo a la vacuna pasa del 3% al 70%”

Mi cabeza: https://t.co/gEINhSCjRL"
2021-04-09 22:33:27,manueljimenezd1,347430844,,1380650091229368323,0,0,[],"Dijeron que la vacuna de Astra Z, NO ESTABA probada para mayores creo que de 65  años. Luego surgió lo de las tromb… https://t.co/T8MiK6OmT7"
2021-04-09 22:33:10,TataBatista9,3358990977,,1380650017657122817,1,0,[],@OmertaMenonita @mariazorrozua Excuse me y se pone una vacuna que no le correspondía!! COMO TODO ARRASTRADO ZURDO HDP!!
2021-04-09 22:32:47,_mferrera,427579985,"Sevilla, España",1380649921909567497,0,0,[],@migranodearena1 @jose12132727 Tampoco se sabe si existe relación causal entre los casos de trombocitopenia y la va… https://t.co/MeZ8byOtDc
2021-04-09 22:32:36,joseregos,211215489,"Madrid, Comunidad de Madrid",1380649875902185476,2,0,[],@joseloar30 @merisu75 @Villaenmedio1 @Gandalf_FFFFFF Porqué el As no dice el nombre de la vacuna ? Porque es AstraZeneca?
2021-04-09 22:32:25,JacoboRdo,1425050359,"Burriana, España",1380649829517426689,3,0,[],"Mi padre no es José Coronado. Es un hombre de campo, más duro que el hierro, tenía miedo al coronavirus y el lunes… https://t.co/7rUIbLLwEL"
2021-04-09 22:31:54,YeclaRuidosa,2897290373,Yecla,1380649702488694788,0,0,[],"Vinculan las campañas de vacunación del Banco Mundial con el control demográfico
https://t.co/FVQt1dNey0"
2021-04-09 22:30:35,jmdc77,441276540,Sevilla,1380649369985286145,0,0,[],@AntonioGoBe Es indignante que la gente no quiera inyectarse una vacuna que usa una tecnología nueva y desarrollada… https://t.co/cD9BGD9R06
2021-04-09 22:30:15,ngelSan57875993,1363284771812626433,Orihuela-Alicante,1380649284681527304,1,0,[],12 KILOMETROS ANDANDO.... Y 4 HORAS DE ESPERA...PARA VACUNARSE..**EL EXITASO....DE LA INUTIL ISABEL AYUSO..!! Las e… https://t.co/qGyCrXDMx8
2021-04-09 22:29:40,hades646,494331847,"Sevilla, España",1380649140053508099,1,0,[],@Delgado_Jose1 @ccarballo50 Vete a un Centro de vacunación y diles que tú te la pones.
2021-04-09 22:29:20,nierere,65246807,Sevilla,1380649055643127810,1,0,[],Hoy han dicho que donde se ha vacuna coronado el 50% no ha ido a vacunarse. Luego el mundo dirá que vaya fracaso de… https://t.co/CrKKBoXh5l
2021-04-09 22:28:55,startrek1516,374385425,"Madrid, Comunidad de Madrid",1380648951192428546,0,0,[],La confusión del Gobierno con AstraZeneca hunde la vacunación en Madrid: no acude la mitad de los citados: https://t.co/131BIJE0wz
2021-04-09 22:28:49,Jorgito_mf,408659240,"Valladolid, Castilla y León",1380648926139850752,0,0,[],"@AnaSalazarPeso Si en Valladolid el problema es la concentración de gente, imagínate en Madrid.
De todos modos, ins… https://t.co/l1eq9nRhux"
2021-04-09 22:28:41,startrek1516,374385425,"Madrid, Comunidad de Madrid",1380648889548742660,0,0,[],Baleares es la peor comunidad autónoma en vacunación por cada 100 habitantes: https://t.co/oxP7i4vrRf
2021-04-09 22:28:00,Adrihercos,1247995769732415488,"Murcia, España",1380648721118068736,0,0,[],"Es que parece que le hacéis campaña a Astrazeneca macho, me tenéis harto. Y me decís que esto da miedo a la vacunac… https://t.co/TTC7LdXjPX"
2021-04-09 22:27:33,luismirrojas,310837182,Madrid,1380648605690773507,0,0,[],@Edu_Nividhia @OlmoCalvo Una es ahí. Pero una es mi madre o mi tía que estaban convencidas con la vacuna y ahora no… https://t.co/WaPhHPhRS6
