0,1,2,3,4,5,6,7,8
2021-04-07 14:44:31,Alvana72,1728639194,Spain,1379807305601007617,11,2,"[{'text': 'DiaMundialDeLaSalud', 'indices': [21, 41]}, {'text': 'WorldHealthDay', 'indices': [42, 57]}]",Que mejor día que el #DiaMundialDeLaSalud #WorldHealthDay para conocer y leer toda la información disponible sobre… https://t.co/dq0zDBZOAn
2021-04-07 14:44:30,carmenarpon,822525983236517888,"Logroño, La Rioja, España",1379807299477311488,1,1,[],"Coronavirus en España, en directo: última hora de datos de contagios y vacunas y las nuevas medidas: https://t.co/n2fCItPYri"
2021-04-07 14:44:28,Ludovic40080680,1331861839496491009,MADRID,1379807290367299586,0,0,[],"Si eliminamos a la mitad de la población mundial será muy beneficioso para el bien común, estaremos mejor. ¡Sin emb… https://t.co/yiqgEWWG1l"
2021-04-07 14:44:21,AngelRentero_,517920975,"Valverde del Camino, España",1379807262663974914,0,0,[],"@lope9 El covid también produce trombos, supongo que se refiere a que hay más riesgo de trombo por covid que por la vacuna"
2021-04-07 14:44:08,7BAEZA,255209342,Murcia City,1379807206569357319,0,0,[],@ActualidadRT Como se nota el hate que le están echando a esta vacuna porque cuesta 5€ y la está comprando todo Dio… https://t.co/FsAMdnNBya
2021-04-07 14:44:02,ArizBasauri,392908646,Rivas-Vaciamadrid,1379807180719857670,1,0,[],"Un empresario afin al PP intermediario de Ayuso para compra de la vacuna rusa Sputnik, Suena a chanchullos  mordida… https://t.co/bUQnddptW2"
2021-04-07 14:43:59,s24horas,403281555,Salamanca,1379807169500053505,6,1,[],SANIDAD | ​La prueba piloto de la vacunación masiva en el Multiusos termina “satisfactoriamente” y con casi 500 per… https://t.co/xKtq6aggAa
2021-04-07 14:43:56,Marya49863096,1375185382665506831,,1379807156766175234,0,0,[],"@Alejandra_v_c No ni loca no me fío , no hay vacuna española ???😀"
2021-04-07 14:43:48,Tonicanto1,249122306,"Comunidad de Madrid, España",1379807123597631494,3156,1200,[],"Carmen Calvo critica a Madrid: ve ridículo que una región negocie unilateralmente vacunas. 

La región. de Baviera… https://t.co/nlvhVoJ4ea"
2021-04-07 14:43:45,publico_es,17676713,"Madrid, Spain",1379807112742715392,8,4,[],"La EMA concluye que los casos de trombo son muy ""inusuales"" con la vacuna de Astrazeneca https://t.co/yc7JkOvlqn https://t.co/kL0DkL9wJB"
2021-04-07 14:43:40,Rjubej,1116373886457741312,"Madrid, Comunidad de Madrid",1379807091775393794,0,0,[],"@ierrejon Esa llamada de cierta tiene poca cuando se niega a dar DNI para poder localizar centro de vacunación.

BULO

BULO"
2021-04-07 14:43:34,pablohe72230522,1180071989123407872,"Santa Marta de Tormes, España",1379807062872494085,0,0,[],"Esto valdría si fuera la única vacuna que se tuviese, pero teniendo más no veo necesario que muera ni una persona m… https://t.co/Mw5IKvmk74"
2021-04-07 14:43:33,112Sevilla,2269456430,"Sevilla, Andalucía",1379807060150325251,8,5,[],@Gestor112andal1 @InteriorJunta @eliasbendodo @antoniosanz @Miguel_Briones_ Cierto... sobre ese tema🤐🤫silencio abso… https://t.co/RHaKTfNpnS
2021-04-07 14:43:17,victoriano,10592462,Madrid,1379806992101953542,0,0,[],Reino Unido ofrecerá una vacuna alternativa a AstraZeneca a los menores de 30 años https://t.co/o49Vcx6kvv a través de @epinternacional
2021-04-07 14:43:17,yosoykizu,256063971,"Madrid, España",1379806991758024707,0,0,[],"@COntalvilla @Miriam_Tous @sanxee4 @phoskis @_swiftdreams No es ni siquiera por eso,es porque no se han testado los… https://t.co/Vp0FVqCCie"
2021-04-07 14:43:15,DavidAsurmendi,350580654,"Pamplona, Navarra, España.",1379806986792013832,0,0,[],Pues si esto es verdad vacunar por debajo de los 40 con esta vacuna debería ser una elección completamente personal… https://t.co/PkzlLyNlwR
2021-04-07 14:43:01,andonimendoz,706595102479745025,Castilla y  Leon. Spain.,1379806927639740417,2,0,[],"Yo desde mi consulta voy a dejar  de a su vez dejarme la piel hablando de las bondades de la vacunación, cuando cad… https://t.co/qe2BU7yc7K"
2021-04-07 14:42:58,donkerin22,3138363219,Zaragoza; Spain,1379806913240707072,0,0,[],Castilla y León suspende la vacunación con Astrazeneca y el Gobierno la desautoriza https://t.co/EZ9nc2qEdu a través de @heraldoes
2021-04-07 14:42:56,VeronicaSanMor,270937739,Cádiz - Madrid,1379806907226066948,7,2,[],"La vacunación de los militares en la provincia de Cádiz, a toda marcha y con AstraZeneca https://t.co/1ZJZ1MJ1uO a través de @LaVozdeCadiz"
2021-04-07 14:42:49,segoviaudaz,68437824,Segovia,1379806877840777221,0,2,"[{'text': 'Vacunación', 'indices': [25, 36]}, {'text': 'Segovia', 'indices': [40, 48]}, {'text': 'Pfizer', 'indices': [53, 60]}, {'text': 'Moderna', 'indices': [63, 71]}]","📢 ÚLTIMA HORA 📢 ATENCIÓN
#Vacunación en #Segovia con #Pfizer y #Moderna 👇
🗓 8, 9 y 12 de abril.

https://t.co/a3DzADjzOt"
2021-04-07 14:42:31,Ana5240879697,1344020024294596608,"Huesca, España",1379806801831600136,1,0,[],"@OscarJugon @PSOE @equipoGabilondo Tergiversan !! 
No se vacuna en Madrid, ah, que si !!
Pues no a los mayores de 8… https://t.co/jIrF279Q7Q"
2021-04-07 14:42:27,Tammy11826442,1348349617251954690,Ramos Mejía La Matanza,1379806783947018244,0,0,[],Suspendieron la vacunación en el estadio único de La Plata? X el partido de los descendidos?
2021-04-07 14:42:12,elcomerciodigit,14225088,Asturias - España,1379806722836070402,5,6,[],AMPLIACIÓN: La Agencia Europea del Medicamento admite que ya ha documentado 228 casos de embolias entre personas in… https://t.co/xU2QQswo7p
2021-04-07 14:42:02,leonoticias_,38291639,"León, España",1379806680813334530,0,0,[],[VIDEO] | La suspensión se deba a posibles vinculaciones de esta vacuna con casos de trombos en pacientes https://t.co/F1knxTRmA4
2021-04-07 14:41:53,VictorJCid,337352974,Madrid,1379806639289696258,9,3,[],Riesgo de sufrir VIPIT (trombosis autoinmune asociada a la vacuna) 1:100.000 aprox. Riesgo de morir si me contagio… https://t.co/xa4CURpD17
2021-04-07 14:41:44,sllopisortega,2389078194,"Madrid, Comunidad de Madrid",1379806602262351876,1,2,"[{'text': 'PedroMouriño', 'indices': [17, 30]}, {'text': 'vacuna', 'indices': [103, 110]}]","¿Quién es el tal #PedroMouriño, ese intermediario tan agresivo que está intentando vender en España la #vacuna rusa… https://t.co/rzwXBKR7bG"
2021-04-07 14:41:38,uxuedecarlos,227722942,Madrid,1379806578543591431,0,0,[],La vacuna Pfizer sería eficaz contra la variante sudafricana según los ensayos clínicos realizados en África del Su… https://t.co/vVakfXVXmT
2021-04-07 14:41:37,RaquelBlascoR,263906729,Valladolid España ,1379806575712423941,17,6,"[{'text': 'AstraZeneca', 'indices': [0, 12]}, {'text': 'EMA', 'indices': [13, 17]}, {'text': 'Relación', 'indices': [18, 27]}]",#AstraZeneca #EMA #Relación entre vacuna y trombos: Efecto adverso en personas con plaquetas bajas pero en esta rue… https://t.co/uDNmHyT4gi
2021-04-07 14:41:34,ArifADS,80981270,"Madrid, Spain",1379806559576936448,0,0,[],"Si yo me cago cuando encuentran un bug en algún software desarrollado por mi, imagínate hallar uno en una vacuna."
2021-04-07 14:41:33,granadahoy,10653662,Granada,1379806559048458246,1,2,[],"Última hora 📢 Luz verde a AstraZeneca: La EMA recomienda su  uso  ""sin límites"" pese a ver relación entre la vacuna… https://t.co/nMRvsdaQSy"
2021-04-07 14:41:32,Manumanaa,491650286,"Sevilla, Andalucía",1379806555156193288,0,0,[],@carmenlunax se supone q la 4ª ola ha empezado hace rato y ni por asomo está siendo igual que la 3ª. Todo gracias a… https://t.co/6mvxWXAc5c
2021-04-07 14:41:30,eldiacordoba,205324550,Córdoba - España,1379806543101714434,2,1,[],"Última hora 📢 Luz verde a AstraZeneca: La EMA recomienda su  uso  ""sin límites"" pese a ver relación entre la vacuna… https://t.co/hvG8sWG49o"
2021-04-07 14:41:28,ValladolidCOPE,4209872883,"Valladolid, España",1379806538383122433,3,2,[],"La EMA oficializa el vínculo entre la vacuna de AstraZeneca y los casos de trombosis

➡️ Aun así, la Agencia Europe… https://t.co/dJpO3umpdd"
2021-04-07 14:41:25,diariosevilla,34238668,"Sevilla, Spain",1379806523476561920,5,4,[],"Última hora 📢 Luz verde a AstraZeneca: La EMA recomienda su  uso  ""sin límites"" pese a ver relación entre la vacuna… https://t.co/yDDSizwltD"
2021-04-07 14:41:24,DoriBQ,247457550,Madrid,1379806518326013955,1,0,[],@todoesmentiratv ¿Porqué en cada país de la UE las franjas de edades son diferentes y porqué ciertos países han sus… https://t.co/62DANvjXPO
2021-04-07 14:41:21,radio5_rne,57779483,"Madrid, España",1379806508788150272,1,4,[],"🔴  La Agencia Europea del Medicamento recomienda seguir administrando la vacuna de AstraZeneca

▪️ La vinculación c… https://t.co/UeXVCYlYjS"
2021-04-07 14:41:08,PopularTvMurcia,351504922,Región de Murcia,1379806450923491332,3,1,[],"🔴 Según la EMA, los “posibles vínculos” entre los coágulos de sangre y la vacuna AstraZeneca deben incluirse como “… https://t.co/uMhYU8HxPP"
2021-04-07 14:40:59,TxemaAlmela,806901781246656512,"Murcia, España",1379806414823174148,20,15,"[{'text': 'AstraZeneca', 'indices': [96, 108]}]",La Agencia Europea del Medicamento (EMA) reconoce una relación causa- efecto entre la vacuna de #AstraZeneca y caso… https://t.co/BByDe3tfSD
2021-04-07 14:40:57,alvarogarhdez,287194476,Madrid-Valladolid,1379806405616668672,4,0,[],"Espero que Casado retome la vacunación en Castilla y León esta misma tarde, e igual que esta mañana en el Delibes,… https://t.co/1mOcTU0nOW"
2021-04-07 14:40:37,JuanAntonio1072,3230038882,Pinto,1379806321772478464,9,0,[],@uriondo ¿Te has parado a leer la advertencia en los paquetes de tampones? Yo lo hice una vez y le pregunté a mi mu… https://t.co/kCgiOT9fF0
2021-04-07 14:40:31,hotma_chelo,1108927111,Cercedilla,1379806298548621327,0,0,[],@IdiazAyuso Por favor inviertan en la vacuna del CESIC
2021-04-07 14:40:29,mamendlcoco,167401069,valladolid,1379806288222298118,0,0,[],@navedelmisterio @navedelmisterio  @doctorgaona @ccarballo50  @PabloFuente  hoy mi padre se vacunaba en Valladolid… https://t.co/fWxdlNsrGD
2021-04-07 14:40:20,BardasaGen,1243436612,Segovia (España),1379806252671320067,0,0,[],"Los anteriores no son de un medicamento extraño, de una vacuna rara, o de un producto que venga de China sin garant… https://t.co/kUHSGEtlXe"
2021-04-07 14:40:00,ELAdonostia,844481338837225472,"Donostia, Euskal Herria",1379806166293737474,1,3,[],Nos unimos llamamiento realizado por sindicatos y movimientos sociales de todo el mundo para solicitar la suspensió… https://t.co/j1cyWSmb9h
2021-04-07 14:39:58,SrtaNenya,914193195176734720,Madrid - Granada,1379806158798606336,1,0,[],@aspooll_ @MeryWacu A qué viene meter aquí la vacuna y maletines?
2021-04-07 14:39:53,DoriBQ,247457550,Madrid,1379806135931244555,3,0,[],"@todoesmentiratv Si llevo 14 meses sin vacunarme, puedo esperar hasta que me pongan otra vacuna menos conflictiva.… https://t.co/X0yCWtj4g1"
2021-04-07 14:39:51,EXNdigital,788771698854260736,"Extremadura, España",1379806128826122243,0,1,"[{'text': 'COVIDー19', 'indices': [24, 33]}, {'text': 'Extremadura', 'indices': [37, 49]}]",La vacunación contra la #COVIDー19 en #Extremadura coge ritmo. La región ha comenzado a vacunar hasta 30.000 persona… https://t.co/0cZL95emYd
2021-04-07 14:39:48,evandrojosp,127118706,"Madrid,España.",1379806115341471747,0,0,[],"@DebatAlRojoVivo Vaya con tratamiento del personal hacia una ciudadana,dice que no se puede hacer un traslado de su… https://t.co/jQ5q3nnBn8"
2021-04-07 14:39:43,javiersanz1974,247994199,"Madrid, Comunidad de Madrid",1379806096441942019,1,0,[],"Última Hora 🔴 La EMA admite que los trombos deben considerarse efectos secundarios ""muy raros"" de la vacuna de Astr… https://t.co/vtmXnNyD7n"
2021-04-07 14:39:37,alejandre_mario,243359552,Valladolid,1379806072567955461,35,16,[],Un “paramos por si acaso” hace más daño que mil “la vacuna es segura”. Que lo es. La comunicación es esencial siemp… https://t.co/wpATwwGl7h
2021-04-07 14:39:23,ricarjimeno,214741566,"Valladolid, España",1379806012480360460,0,0,[],@ferrer1043 @mianrey Más que el descrédito de la vacuna lo que están consiguiendo es el descrédito de la propia Junta
2021-04-07 14:39:09,glez_josea,425213489,"Alboraya, España",1379805951952355335,1,0,[],Ojo a los SMS citando vacunación con iniciales y DNI falsos enviados desde un número particular y sin remitente. Es… https://t.co/KTGv4RCylD
2021-04-07 14:39:00,olivo,16747058,Madrid,1379805916351062017,0,0,[],"Contagiarse de COVID es más peligroso que ponerse la vacuna de AstraZéneca. 
Ponerse la vacuna de AstrZéneca es más… https://t.co/bJCuudx9GI"
2021-04-07 14:38:59,el_pais,7996082,Madrid,1379805909849899013,163,120,[],DIRECTO | El Reino Unido evitará vacunar con AstraZeneca a menores de 30 años https://t.co/3PT5tVGUL6 https://t.co/xRmIcOsBLT
2021-04-07 14:38:48,SeraRomero1,1352887151629901825,Madrid - Murcia,1379805867328032771,1,0,[],"Presi,te has pasado de vueltas.
Las prisas en estos casos son malas consejeras y con esta medida la vais a cagar.Va… https://t.co/PB9Ow1w9kX"
2021-04-07 14:38:44,MarielaBejar,42424530,Madrid (España),1379805847270920200,1,0,[],📍 La EMA se pronuncia y confirma el posible vínculo de la vacuna de Astrazeneca con los casos “raros” de coagulació… https://t.co/FIw3U1GTT1
2021-04-07 14:38:30,Maartazamorano8,1143214190515171329,"Madrid, Comunidad de Madrid",1379805790228336646,3,0,[],He hecho lo de la calculadora de vacunación y me sale esto🤔 https://t.co/xzbps9VlDA
2021-04-07 14:38:10,irene_freedom,849741120,"Madrid, España",1379805705683750914,9,4,[],"Pero... ¿no había dicho la Agencia que era segura?

¿Y ahora? 
___

La EMA encuentra un ""posible vínculo"" entre la… https://t.co/UCdsNPgEWx"
2021-04-07 14:38:09,cuatro,106397073,Mediaset España,1379805700013096964,12,7,"[{'text': 'ÚLTIMAHORA', 'indices': [2, 13]}]",🔴 #ÚLTIMAHORA | La Agencia Europea del Medicamento avala el uso de la vacuna de AstraZeneca: los trombos deben cons… https://t.co/BDibpbgGCF
2021-04-07 14:38:03,zaragoza_visit,764097487015702528,"Zaragoza, España",1379805677615468546,0,1,[],@alfonso_poza @AUSTROHNGARO2 @DathosBD @CDCInteligencia @Ramonser @Prodigi0_1 Reino Unido ya ha optado por ofrecer… https://t.co/ebSMuinKvx
2021-04-07 14:38:00,OIenAlicante,460860631,"Alicante, España",1379805663048708097,0,0,[],"Realidad:
La ganancia extra de los 10 más ricos desde el inicio de la pandemia bastaría para financiar una vacuna u… https://t.co/efNFbF44mH"
2021-04-07 14:37:48,hotma_chelo,1108927111,Cercedilla,1379805612045971460,0,0,[],@IdiazAyuso @ComunidadMadrid @eossoriocrespo Porque no se invierte en la vacuna española?
2021-04-07 14:37:46,Shamayim2,198095537,"Andalusië, Spanje",1379805605267976194,0,0,"[{'text': 'EMA', 'indices': [66, 70]}]","@todoesmentiratv Ayer, el mismo día que un experto Italiano de la #EMA admitió el vínculo entre la 💉vacuna de… https://t.co/tzpL7f65rv"
2021-04-07 14:37:43,DoriBQ,247457550,Madrid,1379805592349462531,3,0,[],@todoesmentiratv A mí no me vale la explicación de que “como la vacuna AstraZeneca dá más ventajas que inconvenient… https://t.co/HFeQIYVpOF
2021-04-07 14:37:36,salvajaOwO,1176574704460734468,"Madrid, España",1379805565149405186,1,0,[],"Justamente acabo de leer lo de los trombos en mujeres por la vacuna y sí es para acojonarse, la verdad. A mí tambié… https://t.co/yZdFifhSYJ"
2021-04-07 14:37:33,Gb2017Maria,960216466153988096, Andalucía. España,1379805551870230528,0,0,[],"@sanchezcastejon Poneros vosotros primero la vacuna @CarolinaDarias
https://t.co/ySbxXYiOhp"
2021-04-07 14:37:32,salvadorsanvil1,2589003921,***SALAMANCA***,1379805548191883268,5,6,[],El Gobierno desautoriza a Castilla y León tras suspender la vacunación con AstraZeneca https://t.co/BZPAEQfDAHón vía @nortecastilla
2021-04-07 14:37:27,acnh_antonio,1281330414385352704,"Zaragoza, España",1379805526138224642,0,0,[],"A ver, no soy científico ni nada de por el estilo, pero si una vacuna tiene un 70% de efectividad en la cual se reg… https://t.co/qn2nSqZmHy"
2021-04-07 14:37:22,romulense,2591872936,"Madrid, Comunidad de Madrid",1379805504000696325,2,1,[],La EMA encuentra «posibles vínculos» entre la vacunación con AstraZeneca y los casos de trombos https://t.co/za0qOLTYjW
2021-04-07 14:37:19,hotma_chelo,1108927111,Cercedilla,1379805493015814148,0,0,[],"@Tonicanto1 Si, ya lo hemos oído. Porque no se invierte en la vacuna española?"
2021-04-07 14:37:16,lola2cp,527605098,Madrid,1379805481015906308,0,0,[],"@carlosm49102932 @rafabravo Pero no veo el asociarlo a Vacuna AZ, yo tuve fiebre y malestar general y me pusieron Pfizer."
2021-04-07 14:37:05,sanchez_actor,496553322,"Madrid, Comunidad de Madrid",1379805432059990017,1,0,[],Mi tío se ha puesto la primera dosis de la vacuna. Misión cumplida. 💃
2021-04-07 14:37:00,acs_cv,517568820,Comunitat Valenciana,1379805411197349888,1,0,[],"Viajando, de momento, sobre el mapa 🌎

Todos los ciudadanos podrán beneficiarse del Certificado Digital Verde 📗que… https://t.co/X6DCMLQyPZ"
2021-04-07 14:36:40,hotma_chelo,1108927111,Cercedilla,1379805327437266945,0,0,[],@Joker_Hispanico Porque no invierten en la vacuna española?
2021-04-07 14:36:39,Filamusic1,3825838107,"Elche, España",1379805325662908418,0,1,[],@laSextaTV Eso esta bien. La vacunacion ayudara a que todo vuelva a la normalidad.
2021-04-07 14:36:32,DoriBQ,247457550,Madrid,1379805294570713093,4,0,[],@todoesmentiratv Decisión muy sensata y preventiva la de Castilla y León dado los resultados de esa vacuna y de las… https://t.co/eWo2ceLJdu
2021-04-07 14:36:30,DiceValladoli,1320619114046627841,"Valladolid, España",1379805287360692229,0,0,[],"@alejandre_mario @alberbustos Dimisión de V.Casado y @FranciscoIgea antes de reanudar la vacunación no????
No podem… https://t.co/1aRxmgVZXA"
2021-04-07 14:36:29,EmilioOrdiz,139371136,Asturias - Madrid,1379805283422248966,22,9,[],"""Los beneficios de la vacuna son muy superiores a los riesgos"".

Con eso debería ser suficiente para zanjar el tema."
2021-04-07 14:36:23,briturtle,70808007,"Madrid, Comunidad de Madrid",1379805258470285320,4,1,[],"Se meten 5 ibuprofenos, 3 acetaminofen , no temen para meterse 5 loratadinas, no duermen sin su pastilla de alprazo… https://t.co/s4lYPuXtS5"
2021-04-07 14:36:18,carlos_semitiel,219227891,"Cieza, España",1379805237054205952,2,1,[],El Polideportivo Municipal Mariano Rojas acoge esta semana el inicio de la vacunación contra la covid a la població… https://t.co/3814mj1jVH
2021-04-07 14:36:09,zenonjaskula1,1738408957,"Burgos, España",1379805197074059275,3,1,[],"Efectos secundarios muy poco frecuentes.......

https://t.co/gfE2VRBbzW"
2021-04-07 14:36:05,jatirado_oc,1034559695808356352,"Madrid, Comunidad de Madrid",1379805181269794817,1,1,[],"La EMA admite que los trombos deben considerarse efectos secundarios ""muy raros"" de la vacuna de AstraZeneca… https://t.co/E8x9CUDYEC"
2021-04-07 14:35:58,lquedigalaRubio,245092151,En alguna parte de España,1379805153319063557,0,0,[],@Andavac_ @EASPsalud @saludand @AndaluciaJunta @ventanafamilia @escpacientes @SaludAPCordoba @dponiente… https://t.co/m6vEaNf4Uu
2021-04-07 14:35:56,Cuerpospolicia1,1081535986948034561,Madrid.,1379805145756749824,5,3,[],"Cvirus.- La EMA encuentra ""posible relación"" entre la vacuna de AstraZeneca y los casos de trombos… https://t.co/6keEGPlW03"
2021-04-07 14:35:55,EvaSalamanca,244028060,Salamanca,1379805139305914370,0,0,"[{'text': 'ÚltimaHora', 'indices': [2, 13]}, {'text': 'Urgente', 'indices': [14, 22]}]","‼ #ÚltimaHora #Urgente l La EMA confirma el ""posible vínculo"" de la vacuna de AstraZeneca con casos raros de trombo… https://t.co/GFXTE7xZou"
2021-04-07 14:35:53,gprosam,407782971,"Castilla-La Mancha, España",1379805130804039682,5,1,[],"@todoesmentiratv @Fabian10_ A ver Risto, que no te enteras, las autonomías del PP tienen que ralentizar la vacunaci… https://t.co/TFVCbjAZJy"
2021-04-07 14:35:47,xavimark99,292390577,"València, País Valencià",1379805107148230659,0,0,[],@LRsecreta Si el número de personas a las que vacunar para obtener un cierto beneficio es de 1 de cada 100/140 depe… https://t.co/tjsMYcqH8F
2021-04-07 14:35:33,an_empar,1474373209,"Comunidad Valenciana, España",1379805045961687040,0,0,[],¿Cuantos trombos y cuantas muertes habrá habido para que confirmen el posible vínculo con la vacuna? Y aquí desmint… https://t.co/lO5g65kVbQ
2021-04-07 14:35:28,Angeldarwin6,278753038,"Madrid, Comunidad de Madrid",1379805025803898887,0,0,[],"La EMA dice que la vacuna de AstraZeneca tiene posibles vínculos con los casos de coágulos, pero las ventajas super… https://t.co/hqgcPSbOJx"
2021-04-07 14:35:20,zaragoza_visit,764097487015702528,"Zaragoza, España",1379804991100219392,1,1,[],"@rivederto @mianrey Ya, la cuestión es que a día de hoy, el prospecto de AstraZeneca sigue sin indicar que existe e… https://t.co/JsTw3Labkx"
2021-04-07 14:35:17,hotma_chelo,1108927111,Cercedilla,1379804981633630208,0,0,[],@rosadiezglez Porque no invierten en la vacuna española? No se entiende!!!
2021-04-07 14:35:09,CarlosVaMa,189137535,Cáceres (España),1379804948280528902,1,0,[],"@periodistavip Justo me ha salido el artículo. Pero claro, allí vacunan con Pfizer https://t.co/WSpmifqsKU"
2021-04-07 14:35:05,RAEinforma,350411337,"Madrid, España",1379804930660306948,76,25,[],"🔊 Escuche «RAE informa», el programa de la Real Academia Española en @radio5_rne. Hoy, en el Día Mundial de la Salu… https://t.co/0nuo1iMFmt"
2021-04-07 14:35:03,psoe_m,40900410,"Comunidad de Madrid, España",1379804922519171082,71,45,"[{'text': 'Ferraz', 'indices': [50, 57]}]","🌹¿Quieres conocer todo sobre el acto celebrado en #Ferraz de @equipoGabilondo junto a @guardiola_92 y @JSMadrid?

🗨… https://t.co/0QaY8530zF"
2021-04-07 14:34:59,rsanchezlopez76,780871905372803072,"Valencia, España",1379804903779008515,0,0,[],"""La EMA concluye que la vacuna de Astrazeneca es segura y eficaz"" 
22/03/21 https://t.co/ywMDnCX40g"
2021-04-07 14:34:57,rcirujano,17621700,Madrid,1379804897416245254,1,0,[],La campaña contra esta vacuna podía parar ya ¿no? Me pregunto quién estará detrás... https://t.co/NKj8U2NIFw
2021-04-07 14:34:50,informativost5,16514160,Mediaset España,1379804868601376769,5,3,"[{'text': 'AMPLIACIÓN', 'indices': [0, 11]}]",#AMPLIACIÓN | El comité de seguridad de la Agencia Europea del Medicamento concluye que los coágulos de sangre inus… https://t.co/xycLvL1S3M
2021-04-07 14:34:47,_justo_gonzalez,70766106,elche,1379804855154454530,48,10,"[{'text': 'AstraZeneca', 'indices': [31, 43]}, {'text': 'EMA', 'indices': [68, 72]}]",Hoy me han inyectado la vacuna #AstraZeneca Toda mi confianza en la #EMA (Agencia Europea del Medicamento) y en la… https://t.co/vL3LDWHbbF
2021-04-07 14:34:39,el_pais,7996082,Madrid,1379804821037977601,31,19,[],La EMA encuentra “posibles vínculos” entre casos muy raros de trombos y la vacuna de AstraZeneca. La agencia se rea… https://t.co/ylmqG4W6qU
