0,1,2,3,4,5,6,7,8
2021-04-21 23:53:57,leonoticias_,38291639,"León, España",1385019005325484033,0,0,[],[VIDEO] | India abre la vacunación contra la COVID a todos los adultos mientras limita la exportación de... https://t.co/UZm3Egf99Z
2021-04-21 23:53:45,AHSA717,157418489,Gaia,1385018953462910980,0,0,[],"@EmilioParrini Perdón Emilio, no hay comparación. Esta vez no estoy de acuerdo. Sólo con la campaña de vacunación e… https://t.co/tgCKyr4LW0"
2021-04-21 23:51:50,ChuteDeBeloki,1295910895672074240,Baskenland,1385018471432458243,1,0,[],"@DoriToribio Es normal con la paralización de la vacuna de Janssen, seguro que cuando la FDA de luz verde vuelven a cifras de récord."
2021-04-21 23:51:34,Asoalblancoz,1319708593852190720,"Región de Murcia, España ",1385018402515914755,0,0,"[{'text': 'SEAMOSSOLIDARIOS', 'indices': [107, 124]}]","Lo peligroso no es la vacuna, lo que mata es el Covid - 19!! VACUNATE si no es por ti hazlo por los demás.
#SEAMOSSOLIDARIOS"
2021-04-21 23:48:06,Hkto_Khan,87485942,Valladolid,1385017532957003780,0,0,[],Donde viene esto en el protocolo de vacunación????? https://t.co/09HXPomMgE
2021-04-21 23:41:18,Solproweb,2159293042,"Málaga, España",1385015820749770758,0,0,[],"@LaPiur 1: mi abuela con 83 años saliendo a merendar por primera vez en un año después de recibir la vacuna.  
2: E… https://t.co/GNC94x4uCh"
2021-04-21 23:40:57,andreafgd,137114364,"Seville, Spain",1385015733562843137,1,0,[],"@parosemena Más vacunación, más restricción, menos inconciencia."
2021-04-21 23:40:53,valeria_ypunto,73346412,Madrid,1385015716588441605,1,0,"[{'text': 'vacunación', 'indices': [39, 50]}]","¿Por qué el país que podría liderar la #vacunación mundial se está quedando atrás?
Mi último reportaje desde… https://t.co/n5iOFJNNze"
2021-04-21 23:39:51,elmegias,73104679,Granada,1385015453626601476,1,0,[],@omar_jroger creo que soy de los únicos que sigue pensando que vamos lentos con el ritmo de vacunación. Llevo meses… https://t.co/ryY6lLVsbz
2021-04-21 23:27:52,agu_salaberry,510490600,"Comunidad de Madrid, España",1385012440425959425,1,0,[],@SantiagoBlue79 @Esperan40697633 @hectorcarignano @norabar Uruguay va recibiendo alrededor 400mil dosis de Pfizer s… https://t.co/tkvOHtv0hO
2021-04-21 23:24:49,agu_salaberry,510490600,"Comunidad de Madrid, España",1385011670003634176,0,0,[],"@Malvasol @PatoBullrich @LassoGuillermo Uruguay toque de queda ? Deja de mentir , y también se vacuna con Pfizer"
2021-04-21 23:20:37,alem1954,245309351,"Madrid, España",1385010614892957696,0,0,[],"La vacunación en Madrid tiene PPinta de durar más que la obra de El Escorial. Es un  auténtico guirigay, carente ab… https://t.co/sEFIQy18xE"
2021-04-21 23:17:55,agu_salaberry,510490600,"Comunidad de Madrid, España",1385009935705116672,0,0,[],"@Cronopio_II @roly_ctes Falso , Uruguay si vacuna con Pfizer recién llegaron 80mil más ."
2021-04-21 23:16:38,mmoli588,1735067082,aranjuez,1385009610566819840,0,0,[],Vacuna COVID ya para personas con EPOC -  Su riesgo de complicaciones y muerte es superior - ¡Firma la petición!… https://t.co/oSpKexySyk
2021-04-21 23:16:10,patrocinioausin,1511784920,Madrid,1385009496087478277,0,0,[],"@JacobusApis @abc_es Si tienen el virus lo trasmiten exactamente igual que un asintomático, y pueden padecerlo o no… https://t.co/IZUwvEnBiB"
2021-04-21 23:08:02,rosira_rosi,2880231533,"Madrid, Comunidad de Madrid",1385007449598484483,0,1,[],Sanidad da vía libre a las comunidades para inmunizar con cualquier vacuna a los mayores de 60 años via @20m https://t.co/q8ByLFn5QX
2021-04-21 23:07:07,drmiguelmarcos,486958895,"Salamanca, Spain",1385007216068120578,5,2,[],"Mientras tanto, los CDC deciden mantener parada la vacunación con Janssen mientras se analizan todos los datos
https://t.co/rFgCXE8rpV"
2021-04-21 23:07:05,tiramillas,21645450,Madrid,1385007211198533635,0,0,[],Calendario de vacunación: qué grupos deben vacunarse y con qué vacuna según el nuevo calendario https://t.co/3lh13F5SvL
2021-04-21 23:03:00,vrueda1973,561569971,Logroño,1385006180687400964,0,0,"[{'text': 'TCL205GconOrange', 'indices': [36, 53]}]",@orange_es @javierbc67 @tclmobilees #TCL205GconOrange por supuesto a la vacunacion
2021-04-21 22:57:12,danirioboo,92104316,Madrid,1385004720062935040,0,0,[],@mjllerena @FEFQ_CFspain @AMadFQ @EspanaFibrosis @SeparRespira @eerr_es @fqcantabria @quistica Deberían vacunaros c… https://t.co/HpwebJIWGC
2021-04-21 22:55:38,RobertoBrunete,610930662,Madrid,1385004326003818499,0,0,[],@jsjimenez83 No seré yo quien defienda un modelo económico en el que no creo al 100% pese a lo que usted dice. Pero… https://t.co/1Bn8QmprIm
2021-04-21 22:52:52,mariajo_suarez,559841813,"Oviedo, España",1385003631506857987,3,0,[],@dgllana Y al final le preguntó qué vacuna le habían puesto y dijo “la de fregar” 😂😂
2021-04-21 22:47:42,Menttegato,324807720,Madrid,1385002331373244419,0,0,[],Aumenta la lista de sospechosos tras los trombos asociados a la vacuna de AstraZeneca https://t.co/CeH1Zjkp6j
2021-04-21 22:45:24,JosAnto52745984,822578852404858880,"Madrid, Spain",1385001750701264896,6,4,[],"Parada la vacunación obligatoria de Feijóo

https://t.co/61AzQIBGF0"
2021-04-21 22:43:09,rosira_rosi,2880231533,"Madrid, Comunidad de Madrid",1385001185502015492,0,0,[],Sanidad da vía libre a las comunidades para inmunizar con cualquier vacuna a los mayores de 60 años via @20m https://t.co/q8ByLFn5QX
