0,1,2,3,4,5,6,7,8
2021-04-19 23:54:41,_Munch_1,1352777934675783680,"Bilbao, España",1384294413560471556,2,1,[],"@Stilosa0 @farodrfer1963 Mas ensayos clínicos aparte de la propia vacuna? Que desastre, venga vacunaros todos los q… https://t.co/vMFM2TjXRY"
2021-04-19 23:38:01,javiosoriio,4212450262,"Granada, España",1384290216077271047,1,0,[],Yo no se que ha estudiado florentino quien le ha enseñado a ser asi pero este hombre le vende una vacuna a miguel bosé
2021-04-19 23:34:22,_Munch_1,1352777934675783680,"Bilbao, España",1384289300548784128,0,0,[],@Devils_Iawyer Bueno...mete la vacuna de por medio...
2021-04-19 23:34:12,Ludger86,868110526014001154,"Bizkaia, País Vasco",1384289259125837830,2,0,[],"Greta Thunberg, la malvada villana, ha donado dinero contra la desigualdad en la vacunacion. Bolsonaro ha dejado mo… https://t.co/ARRf0fyTSC"
2021-04-19 23:32:39,Polaco481,146896069,"Madrid, Comunidad de Madrid",1384288868493496321,3,0,[],@juancampanella @norabar Juan Jose no entendes la logica se guardan para un mes antes de las elecciones como CAMPAÑ… https://t.co/9s7xf0tIjf
2021-04-19 23:31:38,Polaco481,146896069,"Madrid, Comunidad de Madrid",1384288610669629442,0,0,[],y siiiiii......para la CAMPAÑA......futura de vacunación https://t.co/HU00I8sJqZ
2021-04-19 23:30:09,ElHuffPost,364528766,"Madrid, Spain",1384288240056762376,7,2,[],Un científico que trabaja en una vacuna española sorprende con este mensaje a Jordi Évole https://t.co/243YB6NTG0
2021-04-19 23:28:00,AYREVenezuela1,1232790125849055232,"Madrid, España",1384287696110059520,0,0,"[{'text': 'Vacunación', 'indices': [20, 31]}, {'text': 'Alemania', 'indices': [86, 95]}, {'text': 'Covid', 'indices': [96, 102]}, {'text': 'Covid', 'indices': [103, 109]}, {'text': 'Covid_19', 'indices': [113, 122]}, {'text': 'Coronavirus', 'indices': [123, 135]}]",Jefe de Comisión de #Vacunación alemana defiende priorización https://t.co/PJbwc5vlDc #Alemania #Covid #Covid-19 #Covid_19 #Coronavirus
2021-04-19 23:24:06,ildefonsog_,1246588776417243139,Madrid,1384286714814865409,6,1,[],"@gorka_orive Nada explica todo, tampoco la vacunación
👉 Portugal tiene los mismos fallecidos xM q UK con menos de l… https://t.co/EiECWuOZr1"
2021-04-19 23:17:06,elfutbolero702,1348577065562464256,"Madrid, Comunidad de Madrid",1384284955333697538,2,1,[],@joseluisescriva presentó el día de ayer a la CEOE en una entrevista de @EspejoPublico en Gangrena 3. Una propuesta… https://t.co/nwyhh6eFa3
2021-04-19 23:14:30,MediavillaMarga,1081694794152361984,Valladolid,1384284300401516552,3,0,[],"@cov19treatments No me gusta criticar las vacunas, pero no entiendo nada. Gente que ha pasado el Covid, supuestamen… https://t.co/gy5kQyT6f6"
